cvegeo,material_mean,educativo_mean,monetario_mean,material_sd,educativo_sd,monetario_sd
05025,-0.9026908707425384,-0.7483376153301283,0.49089988670530094,0.09895577816520694,0.3661933284319124,0.13964321544588595
05026,-0.6176386875464397,-0.1708050480914147,0.33695066740486007,0.07948479980519339,0.31279081261926134,0.09347153600284515
05027,-1.3455031512978926,-0.8097138766436626,0.1389683281544923,0.1041043388367077,0.3186939273835035,0.1748400954303968
05028,-1.0288079899723053,-0.5970601556634954,0.12980577801225407,0.08365798576670329,0.3219788126070083,0.1337596175544984
05029,-1.342956512060074,-0.13975920825515856,0.4792382716368592,0.08312263749652786,0.35844839371164194,0.13083883961998302
05030,-1.5853167445744634,-0.5833234930145238,0.006346771751169709,0.09152222660131955,0.31418540174081366,0.17266302344217477
05031,-1.6387674143913273,-0.20193767545471414,-0.19541226536872888,0.07812990049768179,0.309995618853233,0.151119733416993
05032,-1.1291531591724475,-0.339208679236816,-0.11082083249043653,0.07703976749965014,0.38310657191432157,0.12818545016616237
05033,-0.63478418182209,-0.1221998529673937,0.2607968958777344,0.0687549610623535,0.33075761714457647,0.08725258830731576
05034,-1.4940598918817818,-0.3566354881219942,-0.5230917082984168,0.09617989229221818,0.3155830590326953,0.15521256552240337
05035,-1.0416103330881772,-1.0280478269174194,0.1516292164028737,0.10304246208292848,0.34135473224393664,0.1710161148106169
05036,-0.338681222195873,-0.3913404898285766,0.14249734983221493,0.07540837410302678,0.294966093284053,0.08999439784406443
05037,-1.2734680628573,-0.1967238306088099,0.5809350572647557,0.09478690630910952,0.360787027250907,0.1350095771734064
05038,-0.7397440977334352,-0.5487221489224802,0.32583544490863986,0.08371041381166454,0.3275233844185029,0.11869117683947537
06001,0.4225037897780516,-0.42739209473367595,-0.02628139839062683,0.06833400954123145,0.3311977601658857,0.08029290155446356
06002,-0.13307613781499855,-0.488203143857121,-0.0106004509078169,0.07360235717965526,0.29202961451912746,0.08947858622569557
